1063,  410, Sun May 07 14:30:00 SGT 2017->Sun May 07 15:55:00 SGT 2017,  31->49, true, 10950
1063,  395, Sun May 07 14:30:00 SGT 2017->Sun May 07 15:55:00 SGT 2017,  31->49, true, 10950
1215,  430, Sun May 07 10:15:00 SGT 2017->Sun May 07 11:55:00 SGT 2017,  33->49, true, 10695
1256,  640, Sun May 07 09:20:00 SGT 2017->Sun May 07 10:50:00 SGT 2017,  66->49, true, 10640
1256,  645, Sun May 07 09:20:00 SGT 2017->Sun May 07 10:50:00 SGT 2017,  66->49, true, 10640
1256,  650, Sun May 07 09:20:00 SGT 2017->Sun May 07 10:50:00 SGT 2017,  66->49, true, 10640
1256,  655, Sun May 07 09:20:00 SGT 2017->Sun May 07 10:50:00 SGT 2017,  66->49, true, 10640
1260,  520, Sun May 07 09:10:00 SGT 2017->Sun May 07 10:45:00 SGT 2017,  61->7, false, 10630
1260,  525, Sun May 07 09:10:00 SGT 2017->Sun May 07 10:45:00 SGT 2017,  61->7, false, 10630
1397,  480, Sun May 07 12:00:00 SGT 2017->Sun May 07 14:30:00 SGT 2017,  7->32, false, 10800
1397,  470, Sun May 07 12:00:00 SGT 2017->Sun May 07 14:30:00 SGT 2017,  7->32, false, 10800
1416,  560, Sun May 07 08:45:00 SGT 2017->Sun May 07 10:25:00 SGT 2017,  49->7, false, 10605
1416,  550, Sun May 07 08:45:00 SGT 2017->Sun May 07 10:25:00 SGT 2017,  49->7, false, 10605
1416,  620, Sun May 07 08:45:00 SGT 2017->Sun May 07 10:25:00 SGT 2017,  49->7, false, 10605
1423,  530, Sun May 07 11:25:00 SGT 2017->Sun May 07 12:50:00 SGT 2017,  7->49, false, 10765
1423,  595, Sun May 07 11:25:00 SGT 2017->Sun May 07 12:50:00 SGT 2017,  7->49, false, 10765
1423,  535, Sun May 07 11:25:00 SGT 2017->Sun May 07 12:50:00 SGT 2017,  7->49, false, 10765
1423,  540, Sun May 07 11:25:00 SGT 2017->Sun May 07 12:50:00 SGT 2017,  7->49, false, 10765
1426,  525, Sun May 07 09:00:00 SGT 2017->Sun May 07 10:25:00 SGT 2017,  50->7, false, 10620
1433,  610, Sun May 07 11:25:00 SGT 2017->Sun May 07 13:10:00 SGT 2017,  7->50, false, 10765
1433,  535, Sun May 07 11:25:00 SGT 2017->Sun May 07 13:10:00 SGT 2017,  7->50, false, 10765
1465,  535, Sun May 07 18:15:00 SGT 2017->Sun May 07 21:15:00 SGT 2017,  13->49, false, 11175
1468,  1140, Sat May 06 18:35:00 SGT 2017->Sat May 06 22:00:00 SGT 2017,  19->50, false, 9755
1469,  380, Sun May 07 13:55:00 SGT 2017->Sun May 07 17:15:00 SGT 2017,  49->13, false, 10915
1469,  365, Sun May 07 13:55:00 SGT 2017->Sun May 07 17:15:00 SGT 2017,  49->13, false, 10915
1473,  775, Sun May 07 08:40:00 SGT 2017->Sun May 07 11:45:00 SGT 2017,  78->50, false, 10600
1536,  415, Sun May 07 11:40:00 SGT 2017->Sun May 07 13:55:00 SGT 2017,  50->54, true, 10780
1556,  435, Sun May 07 21:20:00 SGT 2017->Sun May 07 22:55:00 SGT 2017,  58->49, true, 11360
1595,  640, Sun May 07 07:10:00 SGT 2017->Sun May 07 08:35:00 SGT 2017,  61->66, true, 10510
1595,  645, Sun May 07 07:10:00 SGT 2017->Sun May 07 08:35:00 SGT 2017,  61->66, true, 10510
1595,  650, Sun May 07 07:10:00 SGT 2017->Sun May 07 08:35:00 SGT 2017,  61->66, true, 10510
1600,  650, Sun May 07 07:00:00 SGT 2017->Sun May 07 08:25:00 SGT 2017,  61->66, true, 10500
1607,  370, Sun May 07 09:25:00 SGT 2017->Sun May 07 11:00:00 SGT 2017,  66->61, true, 10645
1610,  385, Sun May 07 09:10:00 SGT 2017->Sun May 07 10:45:00 SGT 2017,  66->61, true, 10630
1610,  375, Sun May 07 09:10:00 SGT 2017->Sun May 07 10:45:00 SGT 2017,  66->61, true, 10630
1610,  380, Sun May 07 09:10:00 SGT 2017->Sun May 07 10:45:00 SGT 2017,  66->61, true, 10630
1651,  440, Sun May 07 15:10:00 SGT 2017->Sun May 07 17:40:00 SGT 2017,  49->67, true, 10990
1651,  425, Sun May 07 15:10:00 SGT 2017->Sun May 07 17:40:00 SGT 2017,  49->67, true, 10990
1810,  585, Sun May 07 09:00:00 SGT 2017->Sun May 07 11:15:00 SGT 2017,  49->54, true, 10620
1817,  580, Sun May 07 12:00:00 SGT 2017->Sun May 07 14:25:00 SGT 2017,  54->49, true, 10800
1817,  585, Sun May 07 12:00:00 SGT 2017->Sun May 07 14:25:00 SGT 2017,  54->49, true, 10800
2012,  480, Sun May 07 12:25:00 SGT 2017->Sun May 07 14:35:00 SGT 2017,  59->78, true, 10825
2030,  495, Sun May 07 09:40:00 SGT 2017->Sun May 07 11:20:00 SGT 2017,  61->59, true, 10660
2069,  470, Sun May 07 06:25:00 SGT 2017->Sun May 07 09:20:00 SGT 2017,  25->61, true, 10465
2069,  475, Sun May 07 06:25:00 SGT 2017->Sun May 07 09:20:00 SGT 2017,  25->61, true, 10465
2344,  500, Sun May 07 06:30:00 SGT 2017->Sun May 07 08:55:00 SGT 2017,  11->49, false, 10470
2344,  490, Sun May 07 06:30:00 SGT 2017->Sun May 07 08:55:00 SGT 2017,  11->49, false, 10470
2344,  510, Sun May 07 06:30:00 SGT 2017->Sun May 07 08:55:00 SGT 2017,  11->49, false, 10470
2364,  420, Sun May 07 08:10:00 SGT 2017->Sun May 07 10:10:00 SGT 2017,  37->50, true, 10570
2364,  415, Sun May 07 08:10:00 SGT 2017->Sun May 07 10:10:00 SGT 2017,  37->50, true, 10570
